OBJECTID,NAME,CODE,AREA,GRID_REF,EASTING,NORTHING,LATITUDE,LONGITUDE,NAME0,STATUS,ID,FILE,AREA0,EASTING0,NORTHING0,GIS_DATE,VERSION,Shape__Area,Shape__Length,GlobalID
715,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.009731498141631,460431.63572,525683.717655,20231208,1,97.31494140625,47.6350673205455,a7614b09-e40a-44f6-8e42-8494752968d4
716,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.009685799999983,460366.557295,525760.470139,20231208,1,96.8580322265625,46.779147622278,74b8c44c-8694-4d8e-8809-9427af3c2d43
717,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.009090098307516,460712.937244,525876.078652,20231208,1,90.9009857177734,39.1752836814646,f21358e7-1b53-4f71-8622-91e7c1dc0dc8
718,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.008305681073418,460307.551353,525741.120377,20231208,1,83.0567016601563,39.2585201744659,61031ced-ddc8-4165-801d-6e70a46fc0d0
719,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.007230329137059,461644.054559,525519.532503,20231208,1,72.3032836914063,47.4140363981934,b687f6c6-9053-47db-bc87-70213f1f2869
720,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.00696775099998,460910.749575,526153.131674,20231208,1,69.6774597167969,42.2297638151331,6cf62f62-43dc-40ce-9e18-8afa625b168b
721,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.006737500000093,460631.06117,525864.672806,20231208,1,67.3749694824219,38.5171988560955,a0be38ad-cf16-4d91-b3e9-b2cb0b3e94b3
722,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.006703500000177,460754.161331,525857.009122,20231208,1,67.0349884033203,35.3250582728578,8692fb90-b322-490a-ac5b-ae32383dd690
723,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.006559691999867,460846.646644,526123.710809,20231208,1,65.5969085693359,36.1820592340485,53513258-117f-49f2-824a-c7df82d77ee2
724,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.006034053525024,461694.534584,525437.810475,20231208,1,60.340576171875,33.9342468192646,dabfc326-2853-4fea-a5a3-ee3e2afba17b
725,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.005199749999611,461257.284415,526144.249972,20231208,1,51.9974822998047,31.900702328478,1e0d0568-2b67-40fd-a38a-407d3bd3d282
726,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.004774242568694,460693.918714,525866.732515,20231208,1,47.7423706054688,29.4907258197626,bc43c6cc-48a5-4683-829e-02cf0d6bcee6
727,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.004617266179585,460613.37225,525828.999152,20231208,1,46.1726989746094,27.8566059577997,8be845c4-2189-48a8-967d-21eaaaf37261
728,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.004212499000054,460795.429302,525995.990955,20231208,1,42.1249694824219,29.294369711711,c46e91e9-2cb3-4e5e-be6f-1810be7399ec
729,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.004011148499811,460628.667124,525841.455284,20231208,1,40.1115417480469,27.8215395951468,7b5200f9-eb00-4183-867e-53f6980ea561
730,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.00390849999976,460766.173191,525970.747386,20231208,1,39.0850372314453,31.706063219089,ca9a4e58-792b-44cd-8d9f-f3092e71ddcb
731,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.003724699999881,459923.480901,525879.832111,20231208,1,37.2470092773438,34.0332954378242,f3a2075c-4dd4-4987-8cd4-1a38380085a8
732,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.003716303000272,461310.986619,526153.86949,20231208,1,37.1630554199219,25.6628574772346,d76a7d57-7684-494c-9dc3-63815e0f1168
733,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.003716000000114,460466.894734,525768.627624,20231208,1,37.1599884033203,24.6572722232671,e108fe35-75c9-405f-85c0-04cb52558e8e
734,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.003497437136221,461657.826706,525456.590114,20231208,1,34.9744110107422,25.3710043264292,08d441b0-5f3f-45e2-9c5b-97ecd71dcdff
735,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.003383480502812,460765.234099,525884.228233,20231208,1,33.8348083496094,24.3698077236256,83481a3c-0391-49b6-872a-8e9be2b0b50b
736,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.003374900278612,460700.947775,525858.773054,20231208,1,33.7489471435547,22.4377699513545,3fc4afc9-2d63-4aee-8019-41d78ba84086
737,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.003345102015067,459942.440418,525901.272763,20231208,1,33.4510345458984,37.6775137410157,2cfefe67-0d88-4843-8276-faaf232766fc
738,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.003255500000108,460602.989106,525804.584554,20231208,1,32.5549621582031,21.751546526213,a90de6cd-a6e4-4bc0-8a4f-94bbed491c53
739,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.003163499999778,460584.678795,525784.07046,20231208,1,31.6350402832031,23.1763596369604,383057aa-216a-475a-a910-1d45bf8d9501
740,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.003130500999321,459910.781526,525875.638987,20231208,1,31.3049926757813,36.8450337960206,f4a6035a-961c-41c1-8f64-3a91b4a80232
741,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.003091646750283,460768.720125,525984.926945,20231208,1,30.91650390625,23.4699341757227,acf18d20-223f-4da0-bcf8-74e2ee4b90f7
742,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.002876999999745,461289.483076,526146.400739,20231208,1,28.7699737548828,21.3547755361841,f08ce5ee-cc96-4f4a-80f0-1ff6896fa9ab
743,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.002635000000219,460760.908526,525923.950392,20231208,1,26.3499603271484,21.6694081921833,e62bd645-1c88-45b4-b0e4-878bd32f79a4
744,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.002462000000213,460770.816037,525997.942438,20231208,1,24.6200256347656,21.6193322979964,a4892874-3be4-4ddc-99e8-1d3ac125f969
745,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.002156000000118,460770.709122,525929.873307,20231208,1,21.5600128173828,18.6399978660543,4ab611bf-f9fb-4785-9ee6-0410aa281c9d
746,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.002152000000211,460297.437624,525738.860335,20231208,1,21.5200500488281,19.0191890568087,a97a5c6e-4545-4b19-9549-6b01f6a7b4ca
747,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.001793499632813,459991.284217,525870.069244,20231208,1,17.9349975585938,19.5258339181807,9098eedf-8340-42c4-9be5-b47915247698
748,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.001443500000277,459960.714017,525899.891525,20231208,1,14.4349212646484,18.1421277907216,bb58d297-47dd-4cd2-984e-9ed06ee0fd9f
749,Teesmouth and Cleveland Coast,UK11068,1253.75698938,NZ560269,456089.3504,526908.9281,54:38:03N,1:08:02W,,Listed,0,,0.001204500000171,459972.790688,525924.950131,20231208,1,12.0450286865234,17.7363216337173,945be446-857a-4e57-8d97-6479266fd4e4
750,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,200.055244222269,426990.4837,612619.9961,20190521,1,2000552.44125366,37797.3021225399,ece35a0f-750f-47d2-b9f3-bb8d8e3e3f52
751,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,70.4381488456379,423294.885218,629807.111127,20190521,1,704381.488937378,15803.1765452876,50218848-73e2-4087-99c6-819b5aecbb74
752,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,70.1690999705972,429501.3976,593850.0111,20190521,1,701690.999313354,10031.7061710062,a42661cf-f197-4dba-919d-8510960a5b76
753,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,63.3011004740204,429033.2512,601874.7786,20190521,1,633011.004257202,14892.9300766097,4d4a9e09-ed66-4ad4-b58e-7fcb933be5e8
754,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,48.338858241706,431777.27516,588591.046128,20190521,1,483388.582199097,8523.40652703173,804e9f60-d83e-47fb-9a67-9a4b453d7d1a
755,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,47.0545085086537,434508.45,575872.4232,20190521,1,470545.085098267,12276.5755958605,7f4329a7-1cde-4cb1-8121-6a021194b9ac
756,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,43.993863314741,425805.86119,611285.779973,20190521,1,439938.633056641,4750.26636357658,50c0ddd6-9147-47f9-9917-e82477fcc07c
757,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,41.6250272025426,441285.985254,561839.202554,20190521,1,416250.272201538,8596.72187864067,65de30f0-a587-4401-83b1-f03048314fd1
758,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,38.283003367786,431895.644821,582031.225608,20190521,1,382830.033950806,9081.81667868152,875b469b-e3a2-42d5-a3b5-4243eb31c00e
759,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,36.5545790570907,425007.0869,622413.1224,20190521,1,365545.790390015,9834.17407459786,5522bbda-ba55-4623-b760-67034f0e2ccd
760,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,34.9687568078283,423099.249017,627205.583618,20190521,1,349687.56803894,3016.52179347484,b1e059c2-6ef9-4e14-a3fe-555061f7187c
761,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,32.7517011899229,424539.441059,624235.340894,20190521,1,327517.011932373,7335.02883760683,af1befa6-9f91-4b4c-a3e6-e6bfffe5e77e
762,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,31.2781474515986,447659.31792,538369.770126,20190521,1,312781.4740448,6168.53325082936,639f4ae1-080d-4122-828b-b8cf6f775191
763,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,29.2475118779629,441696.0078,552966.9027,20190521,1,292475.118942261,8188.35886741253,32f09e98-a26f-467a-9aa8-312a77d4ff09
764,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,27.6050514542057,422617.287775,631878.330582,20190521,1,276050.514328003,6118.98377611041,87ae245c-eda6-4e49-bc7e-78fd0008aac4
765,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,27.2760531062261,424346.0989,625500.9519,20190521,1,272760.530883789,7975.43829606243,b2225e2a-5496-4827-a02c-a266f7cb1e37
766,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,25.8186458653612,420452.142721,633723.370527,20190521,1,258186.458724976,3950.39359325672,156d7f2e-afe9-4b1c-a079-10923cffc40f
767,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,23.6961869424669,427656.119084,604531.091364,20190521,1,236961.869216919,5122.40110823995,b5a47086-31fe-4395-b84c-c89737751a6e
768,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,17.4877786200843,436007.4886,572277.8552,20190521,1,174877.786376953,6660.72133172677,e521e6fa-cfc5-4c8c-b70d-07c2ec4bb487
769,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,16.6154465264184,431101.9082,586784.0203,20190521,1,166154.465072632,3949.31545440333,270caa38-d7d8-4be8-b184-25f4781cedc7
770,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,15.6178217110766,417319.831,635984.6828,20190521,1,156178.21685791,3230.55459841428,0408d78e-8b77-4bd3-bb67-8185c512c9a5
771,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,14.6974149524963,438721.3484,566455.934,20190521,1,146974.149475098,7520.56954838896,8a09699e-edd4-45b3-9c00-e188b61eb0ea
772,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,14.3595873993104,428192.939505,600937.833022,20190521,1,143595.874191284,1859.008287058,3340cec9-39de-4a87-845f-d5a6ecb26a7c
773,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,13.6164739331562,421684.476356,632425.454965,20190521,1,136164.739212036,3049.24361236286,f93e2d9f-f6c6-463d-862e-3d2379caa556
774,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,10.8972702712382,442840.232649,550082.97576,20190521,1,108972.702682495,3332.8144490499,99028586-c934-4c89-afad-ee3d612b525f
775,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,10.786534969761,425412.721459,607796.371661,20190521,1,107865.349609375,1868.65319238736,21772bd0-5f00-443e-b7ac-8a5b4dddcc89
776,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,9.47509093863044,437130.892907,568936.813901,20190521,1,94750.9094085693,3148.14496740697,7b813f43-6b5d-4c20-bea3-e669a78be1dd
777,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,7.28759844123481,419590.71685,634888.396313,20190521,1,72875.984588623,1243.49059159577,941e6421-5eeb-400b-b813-a333849ef2b9
778,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,6.13555934774292,423576.576663,628648.843527,20190521,1,61355.593536377,1076.10517644636,a20f554f-83fb-43bb-980e-aeaa8298e840
779,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,5.25977922170916,436669.804118,571059.914902,20190521,1,52597.7920227051,1487.00365188288,c6c03cc8-24cc-4a20-812b-cf06f03deae5
780,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,5.17752747172584,437215.724087,569917.339846,20190521,1,51775.2747192383,1800.20752252387,bf6c88a9-8271-49a0-8515-d2e289341859
781,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,4.52301094426991,440793.669946,559768.595559,20190521,1,45230.109161377,1888.11573000162,89998d8a-2bcf-4f65-952c-be1496adbb3f
782,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,4.21305937817737,437694.558041,568159.154752,20190521,1,42130.5937957764,2453.86124432655,b96f3066-3ef2-4876-92be-d3ef90325b5f
783,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,4.18864401631906,441191.547147,560924.562921,20190521,1,41886.4402770996,1103.64613414184,f8690d33-b282-4258-a9c4-1986fd23d664
784,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,4.09582271083333,437505.5977,569417.1234,20190521,1,40958.2271270752,2310.9553851425,0ff082ac-e9ff-4427-8f21-19803d12b399
785,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,1.1684058620425,401634.5669,650280.9229,20190521,1,11684.0586547852,2511.26644963837,2c723704-0179-43af-bd26-1dffc7a1d627
786,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,0.613841620078268,425849.764718,619977.857516,20190521,1,6138.4161529541,309.991244504964,52b45228-c16f-468f-816f-1a40bc954300
787,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,0.49731497126691,402408.5637,649413.4222,20190521,1,4973.14971923828,1314.53767231871,9543d356-27f7-4edf-823e-072b3ce4416b
788,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,0.255013721749727,443592.0751,549517.9961,20190521,1,2550.13725280762,582.824891674685,6cfdfab0-4bf0-4b38-972c-9b576a0c4c19
789,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,0.246135654213207,443478.4664,549487.0699,20190521,1,2461.35647583008,379.447692654568,2cd85f04-3066-4fb5-aa40-43451c592791
790,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,0.076033741670922,426958.70887,613911.317484,20190521,1,760.337448120117,129.524916028984,ae7c33be-8dad-46b5-96af-18f5bdb6dc7e
791,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,0.061683641301095,442077.846163,551698.265081,20190521,1,616.836395263672,103.790610751772,65dfa23a-3861-431b-b2b3-dd4f455682da
792,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,0.013968563355964,437566.707206,569469.605312,20190521,1,139.685638427734,49.1710223933561,c05ec04d-0281-43fb-a936-2cc4b9fcdf9d
793,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,0.011086783506734,437489.415854,569562.667692,20190521,1,110.867828369141,45.9635894998681,7ca0334e-e002-43d2-aaa8-7387f4d01d62
794,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,0.009638976338005,436729.497993,571468.663277,20190521,1,96.3897705078125,43.5155056313049,f5f086f6-c436-4037-b4dd-b6d5a9197d7b
795,Northumbria Coast,UK11049,1059.85249717,NU269126,426990.4837,612619.9961,55:24:24N,1:35:28W,,Listed,0,,0.009464881733535,437470.223743,569552.255962,20190521,1,94.6488189697266,44.4101106961413,ce8ab568-9b0f-4db7-8ff2-bd6d520a8693
796,Lower Derwent Valley,UK11037,922.727015034167,SE703438,470360.726,443803.8415,53:53:08N,0:56:08W,,Listed,0,,213.793378429394,470360.725971,443803.841488,20160317,1,2137933.78442383,7866.42856353012,94cb4c99-8aae-41b5-9191-339d26cc092b
797,Lower Derwent Valley,UK11037,922.727015034167,SE703438,470360.726,443803.8415,53:53:08N,0:56:08W,,Listed,0,,193.649094366151,474175.299907,445165.98551,20160317,1,1936490.94367981,14421.5151056898,4dfdba5d-7d1f-460d-b3d1-fbee8ef4315b
798,Lower Derwent Valley,UK11037,922.727015034167,SE703438,470360.726,443803.8415,53:53:08N,0:56:08W,,Listed,0,,170.542200478108,469793.078024,440197.437357,20160317,1,1705422.00486755,11720.4804298298,d574a9ff-b391-4b1b-9317-4d982a2c77bb
799,Lower Derwent Valley,UK11037,922.727015034167,SE703438,470360.726,443803.8415,53:53:08N,0:56:08W,,Listed,0,,63.6055820887429,469495.340923,437484.559077,20160317,1,636055.821060181,4230.03593349662,ff602280-3d0c-4ee5-a06a-0479be8d6042
800,Lower Derwent Valley,UK11037,922.727015034167,SE703438,470360.726,443803.8415,53:53:08N,0:56:08W,,Listed,0,,62.234282516747,470567.300284,435685.601565,20160317,1,622342.8253479,4556.01972534792,12f77b50-cfc4-43a8-8cfa-e1b459af65d2
